cell_id,cell_lat,cell_lon,city,sector_main,entity_count_real,entity_count_total,active_rate,capital_median,capital_mean,capital_max,sector_diversity,formal_ratio,sarl_count,sa_count,attractivity_score,attractivity_class
2481_-435,33.532301,-7.6734,Casablanca,Construction,13,13,0.9230769230769231,200000.0,464615.3846153846,1100000.0,0.8375171494618088,0.15384615384615385,2,0,58.9,Moyen
2481_-435,33.532301,-7.6734,Casablanca,Information Technology,7,7,0.8571428571428571,100000.0,166666.66666666666,500000.0,0.8375171494618088,0.14285714285714285,1,0,55.41,Moyen
2481_-435,33.532301,-7.6734,Casablanca,Manufacturing,1,1,1.0,2500000.0,2500000.0,2500000.0,0.8375171494618088,1.0,1,0,71.38,Fort
2481_-435,33.532301,-7.6734,Casablanca,Other,5,5,1.0,100000.0,180000.0,500000.0,0.8375171494618088,0.0,0,0,61.02,Moyen
2481_-435,33.532301,-7.6734,Casablanca,Real Estate,3,3,0.6666666666666666,20000.0,676666.6666666666,2000000.0,0.8375171494618088,0.3333333333333333,1,0,47.68,Faible
2481_-435,33.532301,-7.6734,Casablanca,Transport,1,1,1.0,500000.0,500000.0,500000.0,0.8375171494618088,1.0,1,0,69.27,Fort
2481_-436,33.52874,-7.67861,Casablanca,Commerce,25,25,0.92,100000.0,438043.47826086957,5000000.0,0.8141835606303511,0.2,5,0,58.95,Moyen
2481_-436,33.52874,-7.67861,Casablanca,Construction,39,39,0.9743589743589743,100000.0,248378.37837837837,3600000.0,0.8141835606303511,0.15384615384615385,5,1,61.53,Moyen
2481_-436,33.52874,-7.67861,Casablanca,Information Technology,16,16,1.0,100000.0,964387.5,10000000.0,0.8141835606303511,0.0625,1,0,61.43,Moyen
2481_-436,33.52874,-7.67861,Casablanca,Manufacturing,6,6,1.0,300000.0,583333.3333333334,2000000.0,0.8141835606303511,0.16666666666666666,0,1,62.21,Moyen
2481_-436,33.52874,-7.67861,Casablanca,Other,13,13,0.9230769230769231,100000.0,244583.33333333334,1155000.0,0.8141835606303511,0.3076923076923077,1,3,59.64,Moyen
2481_-436,33.52874,-7.67861,Casablanca,Professional Services,2,2,1.0,55000.0,55000.0,100000.0,0.8141835606303511,0.0,0,0,60.53,Moyen
2481_-436,33.52874,-7.67861,Casablanca,Real Estate,1,1,1.0,100000.0,100000.0,100000.0,0.8141835606303511,0.0,0,0,60.55,Moyen
2481_-436,33.52874,-7.67861,Casablanca,Transport,7,7,0.8571428571428571,100000.0,192857.14285714287,1000000.0,0.8141835606303511,0.0,0,0,53.91,Faible
2481_-437,33.538426,-7.695472,Casablanca,Commerce,1,1,1.0,100000.0,100000.0,100000.0,1.0,1.0,1,0,71.42,Fort
2481_-437,33.538426,-7.695472,Casablanca,Other,1,1,1.0,100000.0,100000.0,100000.0,1.0,1.0,1,0,71.42,Fort
2481_-439,33.5304604,-7.7408439,Casablanca,Healthcare,2,2,0.5,100000.0,,,0.0,0.0,0,0,23.9,Faible
2481_-440,33.5358896774,-7.76283092418,Casablanca,Construction,3,3,1.0,100000.0,113333.33333333333,220000.0,0.8112781244591328,0.0,0,0,60.55,Moyen
2481_-440,33.5358896774,-7.76283092418,Casablanca,Other,1,1,1.0,100000.0,100000.0,100000.0,0.8112781244591328,0.0,0,0,60.5,Moyen
2481_-442,33.529166,-7.799997,Casablanca,Construction,1,1,1.0,4000000.0,4000000.0,4000000.0,0.9182958340544894,0.0,0,0,66.32,Fort
2481_-442,33.529166,-7.799997,Casablanca,Information Technology,2,2,1.0,900000.0,900000.0,1500000.0,0.9182958340544894,0.0,0,0,63.07,Fort
2482_-422,33.5532153433,-7.4442861004,Casablanca,Information Technology,1,1,1.0,350000.0,350000.0,350000.0,0.0,1.0,1,0,55.83,Moyen
2482_-424,33.5501392627,-7.46833603092,Casablanca,Commerce,2,2,0.5,505000.0,505000.0,1000000.0,0.946265187221801,0.5,0,1,43.28,Faible
2482_-424,33.5501392627,-7.46833603092,Casablanca,Construction,3,3,0.6666666666666666,100000.0,171666.66666666666,400000.0,0.946265187221801,0.0,0,0,46.84,Faible
2482_-424,33.5501392627,-7.46833603092,Casablanca,Information Technology,1,1,1.0,100000.0,100000.0,100000.0,0.946265187221801,0.0,0,0,62.64,Fort
2482_-424,33.5501392627,-7.46833603092,Casablanca,Manufacturing,2,2,1.0,70000.0,70000.0,100000.0,0.946265187221801,1.0,2,0,70.56,Fort
2482_-424,33.5501392627,-7.46833603092,Casablanca,Other,1,1,1.0,500000.0,500000.0,500000.0,0.946265187221801,0.0,0,0,63.07,Fort
2482_-425,33.551321,-7.4860065,Casablanca,Commerce,3,3,0.6666666666666666,100000.0,140000.0,300000.0,0.9283832117695865,0.3333333333333333,1,0,49.2,Faible
2482_-425,33.551321,-7.4860065,Casablanca,Construction,2,2,0.5,105000.0,105000.0,200000.0,0.9283832117695865,0.0,0,0,38.62,Faible
2482_-425,33.551321,-7.4860065,Casablanca,Information Technology,1,1,1.0,10000.0,10000.0,10000.0,0.9283832117695865,0.0,0,0,62.26,Moyen
2482_-425,33.551321,-7.4860065,Casablanca,Manufacturing,1,1,1.0,100000.0,100000.0,100000.0,0.9283832117695865,0.0,0,0,62.36,Moyen
2482_-425,33.551321,-7.4860065,Casablanca,Transport,1,1,1.0,2000000.0,2000000.0,2000000.0,0.9283832117695865,1.0,1,0,72.29,Fort
2482_-427,33.541008,-7.528538,Casablanca,Commerce,6,6,0.8333333333333334,100000.0,391666.6666666667,2000000.0,0.9282033899348906,0.16666666666666666,1,0,55.88,Moyen
2482_-427,33.541008,-7.528538,Casablanca,Construction,4,4,1.0,100000.0,116666.66666666667,150000.0,0.9282033899348906,0.25,1,0,64.42,Fort
2482_-427,33.541008,-7.528538,Casablanca,Information Technology,4,4,0.75,100000.0,90000.0,120000.0,0.9282033899348906,0.25,1,0,52.53,Faible
2482_-427,33.541008,-7.528538,Casablanca,Other,3,3,1.0,100000.0,100000.0,100000.0,0.9282033899348906,0.3333333333333333,1,0,65.05,Fort
2482_-427,33.541008,-7.528538,Casablanca,Transport,1,1,1.0,500000.0,500000.0,500000.0,0.9282033899348906,1.0,1,0,70.7,Fort
2482_-428,33.5480365,-7.5499209,Casablanca,Commerce,1,1,1.0,10000.0,10000.0,10000.0,0.8373905219836196,0.0,0,0,60.82,Moyen
2482_-428,33.5480365,-7.5499209,Casablanca,Construction,5,5,1.0,100000.0,82000.0,100000.0,0.8373905219836196,0.4,2,0,64.19,Fort
2482_-428,33.5480365,-7.5499209,Casablanca,Finance,1,1,0.5,100000.0,,,0.8373905219836196,0.0,0,0,37.14,Faible
2482_-428,33.5480365,-7.5499209,Casablanca,Healthcare,7,7,0.5,100000.0,,,0.8373905219836196,0.0,0,0,37.3,Faible
2482_-428,33.5480365,-7.5499209,Casablanca,Manufacturing,1,1,1.0,452000.0,452000.0,452000.0,0.8373905219836196,0.0,0,0,61.29,Moyen
2482_-428,33.5480365,-7.5499209,Casablanca,Other,5,5,1.0,100000.0,100000.0,100000.0,0.8373905219836196,0.0,0,0,61.02,Moyen
2482_-428,33.5480365,-7.5499209,Casablanca,Professional Services,1,1,1.0,10000.0,10000.0,10000.0,0.8373905219836196,0.0,0,0,60.82,Moyen
2482_-429,33.54887,-7.567631,Casablanca,Commerce,15,15,0.9333333333333333,100000.0,305000.0,2500000.0,0.8724529087361078,0.3333333333333333,4,1,61.31,Moyen
2482_-429,33.54887,-7.567631,Casablanca,Construction,15,15,0.9333333333333333,100000.0,68666.66666666667,100000.0,0.8724529087361078,0.13333333333333333,2,0,59.72,Moyen
2482_-429,33.54887,-7.567631,Casablanca,Education,1,1,0.5,100000.0,,,0.8724529087361078,0.0,0,0,37.7,Faible
2482_-429,33.54887,-7.567631,Casablanca,Finance,8,8,0.5,100000.0,,,0.8724529087361078,0.0,0,0,37.88,Faible
2482_-429,33.54887,-7.567631,Casablanca,Healthcare,14,14,0.5,100000.0,,,0.8724529087361078,0.0,0,0,38.03,Faible
2482_-429,33.54887,-7.567631,Casablanca,Information Technology,6,6,1.0,152500.0,235833.33333333334,500000.0,0.8724529087361078,0.16666666666666666,1,0,62.98,Fort
2482_-429,33.54887,-7.567631,Casablanca,Manufacturing,3,3,1.0,100000.0,106666.66666666667,120000.0,0.8724529087361078,0.3333333333333333,1,0,64.17,Fort
2482_-429,33.54887,-7.567631,Casablanca,Other,4,4,0.75,100000.0,113333.33333333333,200000.0,0.8724529087361078,0.0,0,0,49.66,Faible
2482_-429,33.54887,-7.567631,Casablanca,Professional Services,2,2,1.0,90000.0,90000.0,90000.0,0.8724529087361078,0.0,0,0,61.49,Moyen
2482_-429,33.54887,-7.567631,Casablanca,Real Estate,3,3,1.0,100000.0,100000.0,100000.0,0.8724529087361078,0.0,0,0,61.52,Moyen
2482_-429,33.54887,-7.567631,Casablanca,Transport,2,2,1.0,55000.0,55000.0,100000.0,0.8724529087361078,0.0,0,0,61.45,Moyen
2482_-430,33.5469495109,-7.575181499999999,Casablanca,Commerce,65,65,0.96875,100000.0,574634.9206349206,26500000.0,0.749551893515373,0.2923076923076923,18,1,62.01,Moyen
2482_-430,33.5469495109,-7.575181499999999,Casablanca,Construction,56,56,0.9642857142857143,100000.0,729832.7272727273,30000000.0,0.749551893515373,0.125,7,0,60.24,Moyen
2482_-430,33.5469495109,-7.575181499999999,Casablanca,Finance,2,2,1.0,2500000.0,2500000.0,2500000.0,0.749551893515373,0.0,0,0,62.09,Moyen
2482_-430,33.5469495109,-7.575181499999999,Casablanca,Healthcare,1,1,0.5,100000.0,,,0.749551893515373,0.0,0,0,35.75,Faible
2482_-430,33.5469495109,-7.575181499999999,Casablanca,Information Technology,34,34,0.8823529411764706,100000.0,101625.0,1000000.0,0.749551893515373,0.2647058823529412,8,1,56.88,Moyen
2482_-430,33.5469495109,-7.575181499999999,Casablanca,Manufacturing,14,14,0.9285714285714286,100000.0,105357.14285714286,400000.0,0.749551893515373,0.5714285714285714,6,2,60.99,Moyen
2482_-430,33.5469495109,-7.575181499999999,Casablanca,Other,27,27,0.9259259259259259,100000.0,296192.3076923077,1610000.0,0.749551893515373,0.2962962962962963,6,2,59.02,Moyen
2482_-430,33.5469495109,-7.575181499999999,Casablanca,Professional Services,3,3,1.0,20000.0,144700.0,404100.0,0.749551893515373,0.3333333333333333,1,0,62.13,Moyen
2482_-430,33.5469495109,-7.575181499999999,Casablanca,Real Estate,1,1,1.0,1500000.0,1500000.0,1500000.0,0.749551893515373,0.0,0,0,61.0,Moyen
2482_-430,33.5469495109,-7.575181499999999,Casablanca,Tourism & Hospitality,2,2,1.0,100000.0,100000.0,100000.0,0.749551893515373,0.0,0,0,59.55,Moyen
2482_-430,33.5469495109,-7.575181499999999,Casablanca,Transport,13,13,1.0,100000.0,300363.63636363635,2204000.0,0.749551893515373,0.23076923076923078,3,0,61.66,Moyen
2482_-431,33.547838,-7.5944172,Casablanca,Commerce,20,20,1.0,100000.0,280000.0,2000000.0,0.8920440631478675,0.5,6,4,66.24,Fort
2482_-431,33.547838,-7.5944172,Casablanca,Construction,27,27,1.0,100000.0,145185.1851851852,1300000.0,0.8920440631478675,0.2222222222222222,6,0,64.22,Fort
2482_-431,33.547838,-7.5944172,Casablanca,Finance,7,7,0.5,100000.0,,,0.8920440631478675,0.0,0,0,38.16,Faible
2482_-431,33.547838,-7.5944172,Casablanca,Healthcare,20,20,0.5,100000.0,,,0.8920440631478675,0.0,0,0,38.5,Faible
2482_-431,33.547838,-7.5944172,Casablanca,Information Technology,8,8,0.875,100000.0,923750.0,6400000.0,0.8920440631478675,0.625,4,1,60.97,Moyen
2482_-431,33.547838,-7.5944172,Casablanca,Manufacturing,6,6,0.6666666666666666,252050.0,269016.6666666667,500000.0,0.8920440631478675,0.5,3,0,50.19,Faible
2482_-431,33.547838,-7.5944172,Casablanca,Other,10,10,0.8571428571428571,200000.0,1371428.5714285714,5800000.0,0.8920440631478675,0.2,2,0,56.91,Moyen
2482_-431,33.547838,-7.5944172,Casablanca,Professional Services,2,2,1.0,90000.0,90000.0,100000.0,0.8920440631478675,0.0,0,0,61.8,Moyen
2482_-431,33.547838,-7.5944172,Casablanca,Real Estate,6,6,1.0,150000.0,127500.0,200000.0,0.8920440631478675,0.16666666666666666,1,0,63.29,Fort
2482_-431,33.547838,-7.5944172,Casablanca,Tourism & Hospitality,4,4,1.0,10000.0,10000.0,10000.0,0.8920440631478675,0.0,0,0,61.77,Moyen
2482_-431,33.547838,-7.5944172,Casablanca,Transport,4,4,1.0,150000.0,150000.0,200000.0,0.8920440631478675,0.0,0,0,61.91,Moyen
2482_-432,33.5499018,-7.6164733,Casablanca,Commerce,12,12,1.0,100000.0,216666.66666666666,800000.0,0.821874241312338,0.08333333333333333,1,0,61.62,Moyen
2482_-432,33.5499018,-7.6164733,Casablanca,Construction,7,7,0.7142857142857143,100000.0,1512857.142857143,10000000.0,0.821874241312338,0.2857142857142857,2,0,49.5,Faible
2482_-432,33.5499018,-7.6164733,Casablanca,Education,3,3,0.5,100000.0,,,0.821874241312338,0.0,0,0,36.95,Faible
2482_-432,33.5499018,-7.6164733,Casablanca,Finance,7,7,0.5,100000.0,,,0.821874241312338,0.0,0,0,37.05,Faible
2482_-432,33.5499018,-7.6164733,Casablanca,Healthcare,25,25,0.5,100000.0,,,0.821874241312338,0.0,0,0,37.52,Faible
2482_-432,33.5499018,-7.6164733,Casablanca,Information Technology,4,4,1.0,150000.0,127500.0,200000.0,0.821874241312338,0.25,1,0,62.78,Fort
2482_-432,33.5499018,-7.6164733,Casablanca,Manufacturing,3,3,0.3333333333333333,100000.0,153333.33333333334,350000.0,0.821874241312338,0.6666666666666666,1,1,34.31,Faible
2482_-432,33.5499018,-7.6164733,Casablanca,Other,3,3,1.0,100000.0,100000.0,100000.0,0.821874241312338,0.0,0,0,60.72,Moyen
2482_-432,33.5499018,-7.6164733,Casablanca,Professional Services,1,1,1.0,40000.0,40000.0,40000.0,0.821874241312338,0.0,0,0,60.61,Moyen
2482_-432,33.5499018,-7.6164733,Casablanca,Real Estate,2,2,1.0,195000.0,195000.0,250000.0,0.821874241312338,0.0,0,0,60.8,Moyen
2482_-432,33.5499018,-7.6164733,Casablanca,Tourism & Hospitality,3,3,1.0,100000.0,100000.0,100000.0,0.821874241312338,0.0,0,0,60.72,Moyen
2482_-432,33.5499018,-7.6164733,Casablanca,Transport,1,1,1.0,3600000.0,3600000.0,3600000.0,0.821874241312338,0.0,0,0,64.37,Fort
2482_-433,33.54271,-7.63942,Casablanca,Agriculture,1,1,1.0,100000.0,100000.0,100000.0,0.8052250178396807,0.0,0,0,60.41,Moyen
2482_-433,33.54271,-7.63942,Casablanca,Commerce,11,11,1.0,175000.0,1040730.0,8047300.0,0.8052250178396807,0.09090909090909091,0,1,61.47,Moyen
2482_-433,33.54271,-7.63942,Casablanca,Construction,4,4,1.0,300000.0,282500.0,500000.0,0.8052250178396807,0.0,0,0,60.7,Moyen
2482_-433,33.54271,-7.63942,Casablanca,Finance,1,1,0.5,100000.0,,,0.8052250178396807,0.0,0,0,36.63,Faible
2482_-433,33.54271,-7.63942,Casablanca,Healthcare,1,1,0.5,100000.0,,,0.8052250178396807,0.0,0,0,36.63,Faible
2482_-433,33.54271,-7.63942,Casablanca,Information Technology,12,12,0.8333333333333334,100000.0,818972.7272727273,7588700.0,0.8052250178396807,0.25,2,1,54.75,Faible
2482_-433,33.54271,-7.63942,Casablanca,Other,2,2,1.0,60000.0,60000.0,100000.0,0.8052250178396807,0.0,0,0,60.39,Moyen
2482_-433,33.54271,-7.63942,Casablanca,Professional Services,6,6,1.0,100000.0,116666.66666666667,200000.0,0.8052250178396807,0.0,0,0,60.54,Moyen
2482_-433,33.54271,-7.63942,Casablanca,Real Estate,1,1,1.0,100000.0,100000.0,100000.0,0.8052250178396807,1.0,1,0,68.33,Fort
2482_-434,33.5414104,-7.6553034,Casablanca,Commerce,1,1,0.5,100000.0,,,0.9629610647945147,0.0,0,0,39.13,Faible
2482_-434,33.5414104,-7.6553034,Casablanca,Finance,2,2,0.5,100000.0,,,0.9629610647945147,0.0,0,0,39.16,Faible
2482_-434,33.5414104,-7.6553034,Casablanca,Healthcare,2,2,0.5,100000.0,,,0.9629610647945147,0.0,0,0,39.16,Faible
2482_-434,33.5414104,-7.6553034,Casablanca,Manufacturing,1,1,1.0,10000.0,10000.0,10000.0,0.9629610647945147,0.0,0,0,62.81,Fort
2482_-434,33.5414104,-7.6553034,Casablanca,Real Estate,1,1,0.5,100000.0,,,0.9629610647945147,0.0,0,0,39.13,Faible
2482_-435,33.55126,-7.673708,Casablanca,Commerce,4,4,1.0,100000.0,577500.0,2100000.0,0.898244401703927,0.25,1,0,63.94,Fort
2482_-435,33.55126,-7.673708,Casablanca,Construction,1,1,1.0,100000.0,100000.0,100000.0,0.898244401703927,0.0,0,0,61.88,Moyen
2482_-435,33.55126,-7.673708,Casablanca,Healthcare,1,1,0.5,100000.0,,,0.898244401703927,0.0,0,0,38.11,Faible
2482_-435,33.55126,-7.673708,Casablanca,Information Technology,1,1,1.0,400000.0,400000.0,400000.0,0.898244401703927,0.0,0,0,62.2,Moyen
2482_-435,33.55126,-7.673708,Casablanca,Other,2,2,1.0,100000.0,100000.0,100000.0,0.898244401703927,0.0,0,0,61.91,Moyen
2482_-435,33.55126,-7.673708,Casablanca,Transport,1,1,1.0,100000.0,100000.0,100000.0,0.898244401703927,0.0,0,0,61.88,Moyen
2482_-436,33.5493765355,-7.68502274798,Casablanca,Commerce,23,23,0.8636363636363636,100000.0,205472.72727272726,1310400.0,0.8734159027912879,0.30434782608695654,7,0,57.98,Moyen
2482_-436,33.5493765355,-7.68502274798,Casablanca,Construction,25,25,0.96,100000.0,145217.39130434784,500000.0,0.8734159027912879,0.2,5,0,61.79,Moyen
2482_-436,33.5493765355,-7.68502274798,Casablanca,Finance,8,8,1.0,30000.0,30000.0,30000.0,0.8734159027912879,0.0,0,0,61.59,Moyen
2482_-436,33.5493765355,-7.68502274798,Casablanca,Healthcare,15,15,0.5,100000.0,,,0.8734159027912879,0.0,0,0,38.07,Faible
2482_-436,33.5493765355,-7.68502274798,Casablanca,Information Technology,15,15,1.0,100000.0,150000.0,800000.0,0.8734159027912879,0.2,2,1,63.43,Fort
2482_-436,33.5493765355,-7.68502274798,Casablanca,Manufacturing,10,10,1.0,100000.0,138500.0,300000.0,0.8734159027912879,0.6,5,1,66.48,Fort
2482_-436,33.5493765355,-7.68502274798,Casablanca,Other,5,5,1.0,10000.0,226000.0,1000000.0,0.8734159027912879,0.2,1,0,63.08,Fort
2482_-436,33.5493765355,-7.68502274798,Casablanca,Professional Services,2,2,1.0,10000.0,10000.0,10000.0,0.8734159027912879,0.0,0,0,61.42,Moyen
2482_-436,33.5493765355,-7.68502274798,Casablanca,Real Estate,1,1,1.0,100000.0,100000.0,100000.0,0.8734159027912879,0.0,0,0,61.49,Moyen
2482_-436,33.5493765355,-7.68502274798,Casablanca,Transport,4,4,1.0,100000.0,137500.0,250000.0,0.8734159027912879,0.25,1,0,63.55,Fort
2482_-437,33.54227085,-7.70242659632,Casablanca,Construction,3,3,0.6666666666666666,100000.0,733333.3333333334,2000000.0,0.8962406251802891,0.0,0,0,46.05,Faible
2482_-437,33.54227085,-7.70242659632,Casablanca,Information Technology,1,1,1.0,100000.0,100000.0,100000.0,0.8962406251802891,0.0,0,0,61.85,Moyen
2482_-437,33.54227085,-7.70242659632,Casablanca,Other,1,1,1.0,10000.0,10000.0,10000.0,0.8962406251802891,0.0,0,0,61.75,Moyen
2482_-437,33.54227085,-7.70242659632,Casablanca,Transport,1,1,1.0,100000.0,100000.0,100000.0,0.8962406251802891,0.0,0,0,61.85,Moyen
2482_-438,33.5443948,-7.7193985,Casablanca,Healthcare,8,8,0.5,100000.0,,,0.9197173235750931,0.0,0,0,38.63,Faible
2482_-438,33.5443948,-7.7193985,Casablanca,Other,9,9,0.5,100000.0,,,0.9197173235750931,0.0,0,0,38.65,Faible
2482_-438,33.5443948,-7.7193985,Casablanca,Tourism & Hospitality,3,3,0.5,100000.0,,,0.9197173235750931,0.0,0,0,38.5,Faible
2483_-391,33.5669625,-6.8927053,Benslimane,Healthcare,1,1,0.5,100000.0,,,0.0,0.0,0,0,23.87,Faible
2483_-419,33.561043,-7.377228,Casablanca,Commerce,1,1,1.0,10000.0,10000.0,10000.0,0.0,0.0,0,0,47.55,Faible
2483_-425,33.557174,-7.484752,Casablanca,Agriculture,1,1,1.0,10000.0,10000.0,10000.0,0.862959905746839,0.0,0,0,61.23,Moyen
2483_-425,33.557174,-7.484752,Casablanca,Commerce,13,13,1.0,100000.0,651153.8461538461,6000000.0,0.862959905746839,0.15384615384615385,2,0,62.85,Fort
2483_-425,33.557174,-7.484752,Casablanca,Construction,12,12,1.0,100000.0,145454.54545454544,600000.0,0.862959905746839,0.16666666666666666,2,0,62.93,Fort
2483_-425,33.557174,-7.484752,Casablanca,Information Technology,9,9,1.0,100000.0,134444.44444444444,500000.0,0.862959905746839,0.4444444444444444,3,1,65.05,Fort
2483_-425,33.557174,-7.484752,Casablanca,Manufacturing,11,11,1.0,200000.0,307727.2727272727,2000000.0,0.862959905746839,0.45454545454545453,5,0,65.29,Fort
2483_-425,33.557174,-7.484752,Casablanca,Other,15,15,0.9333333333333333,100000.0,834800.0,10000000.0,0.862959905746839,0.2,3,0,60.1,Moyen
2483_-425,33.557174,-7.484752,Casablanca,Tourism & Hospitality,1,1,1.0,20000.0,20000.0,20000.0,0.862959905746839,0.0,0,0,61.24,Moyen
2483_-425,33.557174,-7.484752,Casablanca,Transport,2,2,1.0,300000.0,300000.0,500000.0,0.862959905746839,0.0,0,0,61.56,Moyen
2483_-426,33.5673856,-7.5105254,Settat,Commerce,2,2,0.5,100000.0,,,0.7639302025561887,0.0,0,0,36.0,Faible
2483_-426,33.5673856,-7.5105254,Settat,Education,1,1,0.5,100000.0,,,0.7639302025561887,0.0,0,0,35.98,Faible
2483_-426,33.5673856,-7.5105254,Settat,Finance,6,6,0.5,100000.0,,,0.7639302025561887,0.0,0,0,36.11,Faible
2483_-426,33.5673856,-7.5105254,Settat,Healthcare,15,15,0.5,100000.0,,,0.7639302025561887,0.0,0,0,36.34,Faible
2483_-426,33.5673856,-7.5105254,Settat,Other,3,3,0.5,100000.0,,,0.7639302025561887,0.0,0,0,36.03,Faible
2483_-426,33.5673856,-7.5105254,Settat,Professional Services,2,2,0.5,100000.0,,,0.7639302025561887,0.0,0,0,36.0,Faible
2483_-426,33.5673856,-7.5105254,Settat,Tourism & Hospitality,1,1,0.5,100000.0,,,0.7639302025561887,0.0,0,0,35.98,Faible
2483_-427,33.5646625717,-7.5290157,Casablanca,Commerce,2,2,1.0,100000.0,100000.0,100000.0,0.946394630357186,0.5,1,0,66.63,Fort
2483_-427,33.5646625717,-7.5290157,Casablanca,Finance,1,1,0.5,100000.0,,,0.946394630357186,0.0,0,0,38.87,Faible
2483_-427,33.5646625717,-7.5290157,Casablanca,Manufacturing,1,1,1.0,100000.0,100000.0,100000.0,0.946394630357186,0.0,0,0,62.64,Fort
2483_-428,33.555903,-7.552163,Casablanca,Commerce,27,27,0.9259259259259259,100000.0,3073865.3846153845,44350500.0,0.8809752304720969,0.18518518518518517,4,1,60.22,Moyen
2483_-428,33.555903,-7.552163,Casablanca,Construction,32,32,0.90625,100000.0,408250.0,10000000.0,0.8809752304720969,0.09375,3,0,58.69,Moyen
2483_-428,33.555903,-7.552163,Casablanca,Information Technology,32,32,0.9375,100000.0,224062.5,1700000.0,0.8809752304720969,0.21875,6,1,61.17,Moyen
2483_-428,33.555903,-7.552163,Casablanca,Manufacturing,14,14,1.0,100000.0,564285.7142857143,5000000.0,0.8809752304720969,0.35714285714285715,5,0,64.77,Fort
2483_-428,33.555903,-7.552163,Casablanca,Other,9,9,1.0,100000.0,102222.22222222222,300000.0,0.8809752304720969,0.0,0,0,61.81,Moyen
2483_-428,33.555903,-7.552163,Casablanca,Professional Services,5,5,1.0,100000.0,102000.0,200000.0,0.8809752304720969,0.2,1,0,63.3,Fort
2483_-428,33.555903,-7.552163,Casablanca,Real Estate,2,2,1.0,200000.0,200000.0,200000.0,0.8809752304720969,0.5,1,0,65.7,Fort
2483_-428,33.555903,-7.552163,Casablanca,Transport,12,12,0.6666666666666666,100000.0,537083.3333333334,3400000.0,0.8809752304720969,0.16666666666666666,2,0,47.36,Faible
2483_-429,33.565144,-7.56361,Casablanca,Commerce,46,46,0.9777777777777777,100000.0,238139.53488372092,5000000.0,0.8787776086020911,0.2608695652173913,12,0,63.74,Fort
2483_-429,33.565144,-7.56361,Casablanca,Construction,20,20,1.0,100000.0,213000.0,1000000.0,0.8787776086020911,0.2,3,1,63.65,Fort
2483_-429,33.565144,-7.56361,Casablanca,Finance,6,6,0.5,100000.0,,,0.8787776086020911,0.0,0,0,37.93,Faible
2483_-429,33.565144,-7.56361,Casablanca,Healthcare,12,12,0.5,100000.0,,,0.8787776086020911,0.0,0,0,38.08,Faible
2483_-429,33.565144,-7.56361,Casablanca,Information Technology,25,25,1.0,100000.0,207500.0,2100000.0,0.8787776086020911,0.0,0,0,62.19,Moyen
